Job ID,Job Link,Text,Job Title
goj1rn,https://www.postjobfree.com/job/goj1rn/cnc-machinist-mill-metal-bay-city-mi,"b'\nCree \xc2\xa0\xe2\x80\x93\xc2\xa0\r\nDurham, NC\nThis Machinist position will support development and sustain manufacturing operations in the Crystal Growth department to ... What you need for success: Two-year technical degree (CNC machining, mechanical or similar) or equivalent experience, or ...\r\n- Neuvoo, Oct 09\n'",Machinist
gohk1u,https://www.postjobfree.com/job/gohk1u/cnc-solidworks-machinist-bridgeport-ct,"b'\nOnin Staffing \xc2\xa0\xe2\x80\x93\xc2\xa0\r\nCreedmoor, NC, 27522\nOnin Staffing is currently recruiting for both entry level and experienced CNC Machinists. Positions are available on all shifts. POSITION SUMMARY: Set up, operate, or tend machines to saw, cut, shear, slit, punch, crimp, notch, bend, or straighten ...\r\n- Jobs2Careers, Oct 11\n'",Machinist
gn58j6,https://www.postjobfree.com/job/gn58j6/machinist-crystal-cnc-solar-durham-nc,"b""\nThis Machinist position will support development and sustain manufacturing operations in the Crystal Growth department to enable the production of high-quality SiC crystals. This position is responsible for manufacturing of highly unique parts using lathes, mills and meteorology tools. The Crystal Growth department is the starting point for Cree's industry-leading technology, and members of this team are key to the quality and success of all downstream Cree products!\nLocation: Durham, NC\nShift: 12-hour night shifts\nA career at Cree as a Machinist:\nFull-time job! (this is NOT a temporary assignment)\nShift differentials up to 10% on top of the starting base wage\nPaid vacation and holidays\nHealth insurance benefits, ESPP, paid vacation/paid holidays, 401(k), full-service fitness center, on-site caf\xc3\xa9\nSafe work environment in a growing company and industry\nPredictable / Consistent work shifts\nPay day every other Friday based on standard work schedule that is comprised of 76 hours straight pay + 8 hours overtime\nAvailable voluntary overtime, pre-approved by your supervisor\nInternal promotion opportunities!\nWhat can Cree do for you?\nYou will have access to professional and technical growth opportunities in the rapidly expanding CREE Materials Business.\nProvide a unique opportunity to work with a team of scientists, engineers, and technicians to assist in the development and transfer of new processes over to production.\nBe a part of a strong technical team that values agility, accountability, and teamwork.\nWork directly with technology contributing to the future of transportation, energy, and communications.\nOpportunity to work in a fast-paced environment, for a technology leader who is developing the next generation of electronic devices and the materials that support them.\nWhat can you do for Cree?\nWork with engineering and operations personnel to ensure process stability, health, and robustness.\nSustain and manage daily manufacturing process operations for several Materials product lines and associated tasks.\nParticipate in projects to improve crystal quality and yield to exceed customer expectation.\nAssist in yield excursions and investigate root causes.\nPerform any other tasks delegated as necessary to support the CREE Materials Business.\nWhat you need for success:\nTwo-year technical degree (CNC machining, mechanical or similar) or equivalent experience, or equivalent formal technical / military training.\nMust be US Citizen or Green Card Holder.\nHigh energy, hands-on, self-motivated, problem solving individual with the capacity to quickly grasp and handle a wide range of technical challenges.\nStrong attention to detail.\nStrong organizational skills.\nStrong communication skills and the ability to interface effectivity with coworkers of varying technical levels such as engineers, technicians, supervisors, managers, etc.\nAbility to multitask in a fast-paced environment\nAbility to effectively transition to different tasks when priorities change\nStrong Microsoft Office computer skills (Word, Excel, Access, Outlook) with the ability to learn new program quickly.\nHighly preferred skills and certifications:\nExperience in lathe and mill operations. Experience measuring with calipers and depth gauges.\n\nOverview\n\nAt Cree Wolfspeed, we\xe2\x80\x99ve spent more than 30 years developing industry firsts as a leader in wide bandgap semiconductor technology. Not familiar with all of our products? That is because we are a part of the invisible revolution; if we do our job right you will never know we were there. Our products make impossible possible like our LEDs that power cities to our Silicon Carbide (SiC) and Gallium Nitride (GaN) components that power electric vehicles, solar energy, telecommunications and industrial, military and aerospace solutions.\nWe believe in enabling the world to do more with less. That\xe2\x80\x99s why we encourage each other to think unconventionally, take ownership and solve real problems. Interested in a career at Cree Wolfspeed? We want to meet you. Submit your application now.\nWe are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, national origin, disability status, protected veteran status, or any other characteristic protected by law.\n\n\nGo to apply\xc2\xa0\n\n""",Machinist
gnt5g3,https://www.postjobfree.com/job/gnt5g3/cad-die-tooling-designer-greenwood-ms,"b'\nThe Tooling Designer is responsible for providing tooling and parts necessary to meet production standards and schedules.\n\nDuties and Responsibilities\n\n* Perform work per work instructions\n* Design and build tooling\n* Assemble tooling and troubleshoot effective use of new tooling and fixturing\n* Order supplies as necessary for sharpening equipment.\n* Operate and setup equipment to maintain specifications and independently adjust for variations\n* Perform necessary functions to prepare work stations to meet requirements\n* Perform preventative maintenance per requirements\n* Use tool room equipment to sharpen various tools, drill bits, and cutters\n* Welding, brazing and soldering and use of hand power tools to complete tasks\n* Order stock material for tool room and make up hydraulic hoses\n* Use tool room equipment to mill, drill, grind, bore, and taps to build, repair or modify tools or fixtures\n* Work with steel suppliers and other suppliers for cost reduction\n* Use tool room equipment to heat treat work pieces to proper specification\n* Inspect the hardness with appropriate testing tools\n* Install completed work piece on production equipment and prove function\n* Work with engineers on design of tools/fixtures\n* Perform complex layout work and manufacture tools/fixtures from scratch\n* Interpret results to meet specifications\n* Layout and inspection of complex fixtures involving use of trigonometry principles\n* Use CAD and CAM programs\n* Troubleshoot machining or assembly processes and recommend design improvements\n* Adhere to all safety requirements in the work area\n* Practice 5Ss\n\nPhysical Demands\n\n* Standing for long periods of time\n* Repetitive motion\n* Must be able to lift 30 pounds\n* Frequent bending, stooping, pushing and pulling of parts and containers\n* Able to work in various temperature conditions\n\nKnowledge, Skils and Abilities\n\n* Understand and follow verbal and written instructions as well as drawings and blueprints\n* Advance math skills (trigonometry)\n* Use of appropriate inspection equipment\n* Knowledge of applicable jigs, fixtures, index plates and grinding wheels\n* Computer proficiency\n* Knowledge of cutting tools\n* Create technical sketches\n\nEducation and Experience Requirements\n\n* High school diploma or equivalent\n* 2 years Machine Shop Technical School or 5 years tool room experience preferred\n\nEducation/Experience/Knowledge Required\n\nEducation:\n\nHigh School or GED diploma required. Machine shop training or comparable degree/training from Industrial Trades School required. AA degree preferred.\n\nExperience:\n\nMinimum 5 years Tool & Die experience required. Must be proficient in use of manual lathes, mills and grinders.\n\nEqual Opportunity Employer Minorities/Women/Protected Veterans/Disabled\n\n\nGo to apply\xc2\xa0\n\n'",Machinist
gmr3sm,https://www.postjobfree.com/job/gmr3sm/machinist-tooling-wixom-mi-48393,"b'\nProto Labs \xc2\xa0\xe2\x80\x93\xc2\xa0\r\nMorrisville, NC, 27560\n... The Senior Finishing Machinist will program and operate the equipment in our machining department which includes, mills, ... Specific Duties Include: Create custom CNC programs and tool pathing from customer supplied CAD files Design custom tooling ...\r\n- Lensa, Oct 07\n'",Machinist
gfb9vr,https://www.postjobfree.com/job/gfb9vr/wire-machinist-chicopee-ma-01022,"b'\nMachinist\n\nOur client in the Springfield, MA area is a leader in equipment technology, product quality and services for the last 40+ years. Due to growth, we are seeking a qualified, experienced Wire EDM candidate for 1st or 2nd shift.\n\nWire EDM Duties Include:\n\nSet up various EDM machines\n\nMachine Operation\n\nProgramming\n\nAble to use various measurement gauges\n\nWire EDM Requirements:\n\n4+ years of experience\n\nHigh School Diploma or GED\n\nProgramming experience\n\nAttention to detail\n\nBenefits:\n\nMedical\n\nDental\n\nVision\n\n401K\n\nReferral bonus up to $75\n\nSince 1984, The Reserves Network continues to partner with the finest employers to provide opportunities within the office, industrial, professional and technical markets. As a family- and veteran-owned company, we focus on candidate experience and workplace culture for the nearly 20,000 employees we place annually.\n\nFor more information contact our Wallingford, CT office at\n\nIf interested please send a resume to:\n\n\nApply now\n\n'",Machinist
gmoyb9,https://www.postjobfree.com/job/gmoyb9/machinist-tooling-wixom-mi-48393,"b'\nISG Simplifies Your Search!For over 19 years, ISG has been the go-to staffing resource for Engineering, I.T., and Manufacturing professionals across the country. We take the combination of our professional connections, our industry expertise, and our unique insight to find matches that inspire real success for both parties. Whether you?re a candidate looking for a contract or full time position or a company in need of the best and brightest in the business, let the ISG team help you make it happen.\n\nJob Description\nManual Machinists Opportunities in Wixom Area!\nA well-established Michigan company with a facility in Wixom, MI area is currently seeking several Machinists for Long-Term opportunities with their growing manufacturing facility. These are exciting opportunities for Machinists looking for a company that offers excellent career growth, benefits and competitive rates.\nQualified Manual Machinists will possess most, if not all, of the following skills and experience:\nExperienced with Manual Machining: Mills, Lathes and some Surface Grinding.\nSetup, use of jigs and fixtures.\nRead blueprints, GD+T and part inspection with?calipers/micrometers.\nExperience working with tooling, fixtures and gages.\nShop math skills: fractions and decimals.\nMust be able to work in the United States (no student visas considered).\nMust be able to complete standard pre-hire checks including background, drug screen, references, etc.\nAdditional Requirements\nQualified Manual Machinists will possess most, if not all, of the following skills and experience:\nExperienced with Manual Machining: Mills, Lathes and some Surface Grinding.\nSetup, use of jigs and fixtures.\nRead blueprints, GD+T and part inspection with?calipers/micrometers.\nExperience working with tooling, fixtures and gages.\nShop math skills: fractions and decimals.\nMust be able to work in the United States (no student visas considered).\nMust be able to complete standard pre-hire checks including background, drug screen, references, etc.\nShould you be qualified and interested please send an MS Word copy of your resume to isg-staffing.com and you can also reach me at 248 ext. 103.\nPhone: 248\nPlease review a complete listing of our openings on our new web site\n\n\nGo to apply\xc2\xa0\n\n'",Machinist
gob37x,https://www.postjobfree.com/job/gob37x/machinist-ot-machining-waterbury-ct,"b'\nMachinist\nM-F 7AM - 330PM, OT & Saturdays as required\n12 Months\n$22-$27\n1500 Meriden Rd., Waterbury, CT 06705\n\nMachinist - 1st Shift\n\nPOSITION SUMMARY:\n\nThis role is primarily responsible for the setup and operation of conventional, special purpose, numerical control (NC) machines, manual lathes, millers, grinders, drill presses, and band saws in a safe and orderly manner while maximizing production outputusing efficient and effective methods. Responsible for ensuring compliance with all safety, quality, and business standards.\n\nDUTIES AND RESPONSIBILITIES:\n\nProductivity, Cost, & Delivery\nOperate multiple machines simultaneously while proactively keeping all machines in the department running\nTroubleshoot advanced and complex programs and maintenance issues\nMust be able to make changes to machine offsets and/or perform program editing to maintain dimensional accuracy.\nReview blueprints, tool sheets, routings, and specifications for accuracy and manufacturability\nCommunicate correction and improvement needs to the engineering department\n\nKNOWLEDGE, SKILLS AND ABILITIES:\nHigh school diploma or general education degree (GED) required; 3-5 years\xe2\x80\x99 related experience; or equivalent combination of education and experience\nAdvanced manufacturing/machining training and/or advanced certification preferred\nThis position requires good manual dexterity and visual acuity to manipulate micrometers, calipers, and other precision hand tools\nStrong communication and interpersonal skills a must\nExperience required with: conventional, special purpose, and NC machines; manual lathes; millers; grinders; drill presses; and band saws.\nToolmaking experience a plus.\n\nAdditional Characteristics:\nThis position may require standing for long periods of time, up to 8 hours per day\nThis position required the ability to lift 30+ lbs. occasionally, 20-30 lbs. frequently, and up to 20 lbs. constantly\nThis position may be exposed to various industrial cleaning chemicals and oils\n\n\nGo to apply\xc2\xa0\n\n'",Machinist
gnlr7r,https://www.postjobfree.com/job/gnlr7r/machinist-cmm-machining-marysville-oh,"b'\nMachinist\n\nOH-Marysville, United States\n\nGroup: Motion Systems Grp N. America\n\nJob Family: Manufacturing\n\nJob ID: 15203-1A\nPosted: 2019-07-30\n\n<\n\nDepartment Marketing Statement Founded in 1917, Parker Hannifin Corporation is a $14.3 billion, global company. With annual sales of $14.3 billion in fiscal year 2018, Parker Hannifin is the world\'s leading diversified manufacturer of motion and control technologies and systems, providing precision-engineered solutions for a wide variety of mobile, industrial and aerospace markets. The company has operations in 50 countries around the world. Parker has increased its annual dividends paid to shareholders for 62 consecutive fiscal years, among the top five longest-running dividend-increase records in the S&P 500 index. Parker\'s engineering expertise and broad range of core technologies uniquely positions the company to solve some of the world\'s greatest engineering challenges. By partnering with customers, Parker improves their productivity and profitability and seeks new ways to solve humanity\'s biggest challenges.\nEssential Functions - Determine sequence of operations by studying blueprints, specifications, and work orders.\nPrepare machine for production by positioning and securing tools, and part holding fixtures. Ability to use, understand and operate all inspection equipment.\nPrepare all set ups, and change fixtures and tooling for existing products.\nUpload and download programs through DNC system.\nMaintains specifications by observing operations, detecting malfunctions, inspecting parts, and adjusting controls while maintaining tight tolerance objectives.\nAbility to use manual CMM and all hand inspection equipment.\nPossess working knowledge of SPC.\nEnsures operation of the equipment by following all Total Productive Maintenance (TPM) instructions.\nCompletes production and quality logs.\nMaintain fluid levels on machines, including coolant, spindle, and hydraulic fluids.\nMaintain chip removal and area housekeeping with 5S and Safety Procedures. Maintain required safety practices for operation and notify Lead or Supervisor immediately of equipment problems.\nPerforms other duties, including assignments to higher or lower classification jobs as assigned by management.\nQualifications HS diploma or equivalent; 2 year technical certificate related to machining and 3 years of relevant job experience related to machining operations. Ability to read and understand blue prints; demonstrated ability to work both independently and cooperatively in a team environment; self motivated and directed.\nPay, Benefits, Work Schedule We are seeking dependable and motivated workers for our second (2nd) shift 3:30 PM - 12 AM Monday - Friday. Must be available for overtime. Starting hourly rate range $22.00-$27.48 with a $.40 shift differential as well as a possible simultaneous machine premium of $.20-$2.20 per hour.\nEqual Employment Opportunity Parker is an Equal Opportunity and Affirmative Action Employer. Parker is committed to ensuring equal employment opportunities for all job applicants and employees. Employment decisions are based upon job related reasons regardless of race, ethnicity, color, religion, sex, sexual orientation, age, national origin, disability, gender identity, genetic information, veteran status, or any other status protected by law. U.S. Citizenship/Permanent Resident is required for most positions. (\\""Minority/Female/Disability/Veteran/VEVRAA Federal Contractor\\"") If you would like more information about Equal Employment Opportunity as an applicant under the law, please go to and\n\n<\n\n\nGo to apply\xc2\xa0\n\n'",Machinist
gnct3p,https://www.postjobfree.com/job/gnct3p/machinist-machine-frederick-md,"b""\nMachinistposted:Sunday, August 11, 2019\nLocation\nFrederick, Maryland\nIndustry\nManufacturing & Production (Production Occupations)\nJob Type\nTemporary\nWorking Hours\n7:00 AM - 5:00 PM\nSalary\nUS$ 16.00 - US$ 22.00 per hour\nRef. Number\nS_46571\nContact\nMolly Fraley, Spherion\nPhone\n\nJob Description\nAre you an established Machinist looking for a stable long term manfuacturing team- give Spherion a call TODAY!\nGreat temporary opportunity with an established manufacturing facility in the local area- looking for you to join their team on 1st or 2nd shift!\nResponsibilities:\n\nSet-up machine to run job order including selection of tools and fixtures\n\nComplete full job including making adjustments where needed\n\nMeasure and inspect parts to ensure that are within company guidelines before sending out\n\ncomplete all required paperwork and documentation on each finished project\nWorking hours: 7:00 AM - 4:30PM\nSkills:\n\nFollow written and verbal instruction\n\nAble to follow manufacturing processes and blueprints to complete project\n\nAble to work with various types of materials\n\nKnowledge of power and manual tools and ability to apply knowledge when completing job order\nEducation:\nHigh School\nExperience:\n1-4 years\nQualifications:\n\nFrequently required to walk; sit, reach with hands and arms; and stoop, kneel or crouch\n\n1-3 years experience in manufacturing, machine operation and/or high volume production\n\nPass on-boarding drug screen and background check\n\nExcellent attendance and reliable transportation is required\nGive Spherion a Call TODAY! or apply directly below!\nSpherion has helped thousands of people just like you find work happiness! Our experienced staff will listen carefully to your employment needs and then work diligently to match your skills and qualifications to the right job and company. Whether you're looking for temporary, temp-to-perm or direct hire opportunities, no one works harder for you than Spherion. EEO Employer: Race, Religion, Color, National Origin, Citizenship, Sex, Sexual Orientation, Gender Identity, Age, Disability, Ancestry, Veteran Status, Genetic Information, Service in the Uniformed Services or any other classification protected by law.\n\n\nGo to apply\xc2\xa0\n\n""",Machinist
gnhqv1,https://www.postjobfree.com/job/gnhqv1/steel-machinist-hair-forklift-dallas-tx,"b'\nJOB SITE\n\nHome Depot\n9302 W Jefferson Blvd.\nDallas, TX 75211\n\n58 HOUR WORK WEEK : M-F 7AM-5:30PM; SATURDAY 7AM-3:30PM\n\nThe Mechanical Installers are critical to the smooth installation of our customer\xe2\x80\x99s various material handling systems. They will perform mechanical work with the support of the Intelligrated Installation team. The qualified candidate will receive on-site training and will be part of a team reporting directly to the Intelligrated Mechanical Installation Supervisor.\n\nThe Installation Cardinal Rules will be the baseline expectation for all personnel\n\nMUST HAVE QUALIFICATIONS\n\xe2\x80\xa2Mechanically inclined\n\xe2\x80\xa2Ability to pass a drug screen and background check\n\xe2\x80\xa2Ability to lift up to 50 lbs\n\xe2\x80\xa2Must be able to handle a high stress atmosphere\n\xe2\x80\xa2Ability to climb ladders and work at heights up to 40 ft\n\xe2\x80\xa2Own basic hand tools and steel toed safety shoes\n\xe2\x80\xa2Ability to stand or walk on concrete or steel grating for an entire shift\n\xe2\x80\xa2Ability to operate power tools correctly\n\xe2\x80\xa2Detail Oriented\n\xe2\x80\xa2Adheres to all safety standards and ensured a safe work area\n\xe2\x80\xa2Performs housekeeping and general clean up duties\n\xe2\x80\xa2Able to work 58+ hour work weeks\n\xe2\x80\xa2Reliable transportation\n\xe2\x80\xa2Good Communication skills\n\xe2\x80\xa2Good Attitude\n\nWE VALUE\n\xe2\x80\xa2OSHA 10 certification preferred\n\xe2\x80\xa2License to operate forklift and scissor lift equipment safely and accurately\n\xe2\x80\xa2Previous conveyor and/or sortation experience preferred\n\nTools That Are 100% Required on Day 1 (Candidates with no tools will be sent home)\n\xe2\x80\xa2Wrench set 3/8\xe2\x80\x9d-15/16\xe2\x80\x9d\n\xe2\x80\xa23/8\xe2\x80\x9d Drive socket set 3/8\xe2\x80\x9d-15/16\xe2\x80\x9d\n\xe2\x80\xa23/8\xe2\x80\x9d ratchet\n\xe2\x80\xa2Line up Pin\n\xe2\x80\xa2Needle Nose Vise grips\n\xe2\x80\xa22lb. or 3lb, Hammer (Not claw hammer)\n\xe2\x80\xa225\xe2\x80\x99 or 30\xe2\x80\x99 tape measure\n\xe2\x80\xa2Phillips and flathead screwdrivers\n\xe2\x80\xa212\xe2\x80\x9d adjustable wrench\n\nPPE and attire:\n***Candidates must provide and wear steel toed shoes/boots at all times***\nHard Hat (provided by HON)\nSafety Vest (provided by HON)\nSafety Glasses (provided by HON)\nCut Resistant Gloves (provided by HON)\nJeans.\nNo skirts or shorts.\nNo overly loose or tight garments.\nLong hair tied up at all times while onsite.\n\n\nGo to apply\xc2\xa0\n\n'",Machinist
gnyfhm,https://www.postjobfree.com/job/gnyfhm/machinist-gmp-greenville-sc,"b""\nMachinist $12.00 and up - Greenville, SC\n\nPurpose:\n\nTo accurately prepare and properly mix the various batters, icings, fillings and crusts used to create the company' s products. The major end results of the job are products that look and taste consistent with the standards established with the original formulas. This position is expected to be able to mix any of the formulas for the product line.\n\nResponsibilities:\n\nOrder necessary ingredients and in correct quantities as needed from scaling\n\nMix ingredients using machines, properly timing and monitoring for quality\n\nAdd ingredients in proper order and at the right time to produce expected results\n\nCoordinate completion of mixed items with depositors\n\nSpot check all scaled ingredients\n\nMaintain clean and safe work area\n\nFollow Standard Operating Procedures (SOP' s) and Good Manufacturing Practices (GMP' s)\n\nQualifications:\n\n5-6 months scaling experience\n\n1 year prior mixing experience\n\nStrong aptitude with numbers\n\nAbility to properly lift and carry up to 75lbs\n\nExcellent reading comprehension skills\n\nMust be able to communicate in English (read, write and converse) in order to receive written and verbal job and safety instructions, comprehend hazardous material labeling, follow production schedule, and prepare graphs, weights and other production reports as required\n\nReference# 162536\n\n\nGo to apply\xc2\xa0\n\n""",Machinist
gnculp,https://www.postjobfree.com/job/gnculp/cnc-machinist-mill-pinckney-mi-48169,"b""\nMachinistposted:Wednesday, September 25, 2019\nLocation\nBay City, Michigan\nIndustry\nManufacturing & Production (Production Occupations)\nJob Type\nTemp to Perm\nWorking Hours\n6:00 AM - 3:30 PM (Various Shifts Available)\nSalary\nUS$ 11.00 - US$ 15.00 per hour\nRef. Number\nS_48824\nContact\nRoss,Sarah, Spherion\nPhone\n\nJob Description\nA Bay County metal manufacturer is seeking experienced Machinists to join their team! This is a temp-hire opportunity once a reliable attendance record has been demonstrated (90-days). COMPENSATION IS DEPENDENT ON SKILL SET AND LEVEL OF EXPERIENCE. Hours would be from 6am-3:30pm Monday-Friday with overtime on Saturdays from 6am-noon OR 3:30pm-4:00am Monday-Thursday with overtime on Fridays as needed. This position would be to operate a CNC 5-axis Gantry Mill. This is a precision, large format job shop machining position.\nResponsibilities:\n\nExtensive programming support provided; machinist will be expected to work off pre-established programming and set up sheets.\n\nThe candidate must be capable of reading blue prints and performing setups (dimensionally balancing castings and fabrications).\n\nMust be able to follow and edit G-code programs.\n\nPerforming offsets and in-process inspections.\nSkills:\n\n3-5 years of job shop, prototype, or aerospace CNC work. Preferably working with large scale parts\n\nG&M Code knowledge\n\nBlueprint reading\n\nExperience with Fanuc Control is a plusAbility to setup, operate, trouble shoot, and change tools as needed\n\nAbility to edit programs\n\nGood communicator\nQualifications:\n\nMust comply with Spherion's Drug Free Workplace Policy and disclose relevant criminal history at the time of hire.\n\nMust have reliable transportation.\n\nMust be at least 18 years of age.\nSpherion has helped thousands of people just like you find work happiness! Our experienced staff will listen carefully to your employment needs and then work diligently to match your skills and qualifications to the right job and company. Whether you're looking for temporary, temp-to-perm or direct hire opportunities, no one works harder for you than Spherion. EEO Employer: Race, Religion, Color, National Origin, Citizenship, Sex, Sexual Orientation, Gender Identity, Age, Disability, Ancestry, Veteran Status, Genetic Information, Service in the Uniformed Services or any other classification protected by law.\n\n\nGo to apply\xc2\xa0\n\n""",Machinist
gok1yq,https://www.postjobfree.com/job/gok1yq/machinist-carpenter-die-woonsocket-ri,"b""\nCarpenter Powder Products (CPP), a division of Carpenter Technology Corporation, is one of the world's largest suppliers of spherical gas atomized powders that are produced through air, vacuum or pressurized melting in a full range of powder distributions. CPP's advanced powders have been used in a variety of coatings and components in aircraft engines, chemical equipment, medical devices, industrial gas turbines and food handling components, among other demanding applications. CPP also manufactures a wide range of tool and die steels.\n\nMACHINIST - Woonsocket, RI\n\nShift: 2nd or 3rd\n\nPRIMARY DUTIES\nAs a skilled craftsman, efficiently operate all standard machine tools.\nInterpret drawings while using precision measuring instruments and hand tool.\nSetting up and machining parts using required mathematical calculations.\nMake informed decisions about tool selection and set up configurations\nComplete job set ups and breakdowns.\nClean and maintain tools and machines as required\nEfficiently machine parts to meet drawing specifications.\nMay work in a variety of areas with additional supervision or guidance from more experienced personnel.\nEnsures a safe workplace.\nPerform all other duties and special projects as assigned. REQUIREMENTS\nHigh School Diploma / GED required. 3+ years of experience in an industrial environment.\nHas developed basic machinist, manufacturing and technical skills. Works independently on tasks with established procedures. Ability to apply basic technical and mechanical skills to complete assigned activities.\nKnowledge of machinist, manufacturing equipment and procedures. Knowledge of basic technical skills and standard manufacturing procedures and/or processes.\nDemonstrated troubleshooting and problem solving and the ability to prioritize and organize work to meet agreed upon deadlines.\nAbility to work with moderate supervision under frequently changing priorities.\nRequires excellent verbal/written communication and organizational skills. Carpenter Technology Company offers a competitive salary and a comprehensive benefits package including life, medical, dental, vision, flexible spending accounts, disability coverage, 401k with company contributions as well as many other options to employees.\n\nCarpenter Technology Corporation's policy is to fully and effectively maintain a program of equal employment opportunity and nondiscrimination for all employees, to employ affirmative action for all protected classes, and to recruit and develop the best qualified persons available regardless of age, race, color, religion, sex, gender identity, sexual orientation, marital status, national origin, political affiliation or any other characteristic protected by law. The Company also will recruit, develop and provide opportunities for qualified persons with disabilities and protected veterans.\n\n\nGo to apply\xc2\xa0\n\n""",Machinist
